References,TaxonomyPredator,CommonNamePredator,MeanMassPredator_kg,TaxonomyPrey,CommonNamePrey,MeanMassPrey_kg,Medium,Position,FitsModelAssumptions,MainViolatedAssumption,FoodWebs
Broseetal(2005),Uperoleiamimula,TorresGungan,0.0001370877,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Uperoleiamimula,TorresGungan,0.0001370877,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Uperoleiamimula,TorresGungan,0.0001370877,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Uperoleiamimula,TorresGungan,0.0001370877,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Baltasp.,Cockroach,5.78e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Amorphoscelidae,PreyingMantids,0.0002677494,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Teleogryllussp.,BlackfieldCricket,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Gryllotalpasp.,Molecricket,0.0007347043,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Nunkeriasp.,Cricket,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Urnisiellasp.,Sandgrasshopper,0.0003761686,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Tetrigidae,Pygmygrasshopper,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Cicadidae,Cicada,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Carabidae,GroundBeetle,8.42e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Cerambycidae,LongicornBeetle,0.0010967014,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Tipulidae,CraneFlies,0.0007347043,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Asilidae,RobberFlies,0.0001370877,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Calliphoridae,Blowfly,7.02e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Tiliquascincoides,Blue-tongueSkink,0.4626709181,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Lycosaspp.,Wolfspider,0.0001370877,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Salticidae,Jumpingspider,8.77e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Baltasp.,Cockroach,5.78e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Amorphoscelidae,PreyingMantids,0.0002677494,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Teleogryllussp.,BlackfieldCricket,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Gryllotalpasp.,Molecricket,0.0007347043,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Nunkeriasp.,Cricket,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Urnisiellasp.,Sandgrasshopper,0.0003761686,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Tetrigidae,Pygmygrasshopper,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Cicadidae,Cicada,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Carabidae,GroundBeetle,8.42e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Cerambycidae,LongicornBeetle,0.0010967014,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Calliphoridae,Blowfly,7.02e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Chlamydosauruskingii,FrilledLizard,0.1824637013,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Salticidae,Jumpingspider,8.77e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Tetrigidae,Pygmygrasshopper,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Cicadidae,Cicada,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Ctenotustaeniolatus,Copper-tailedSkink,0.0087736115,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Salticidae,Jumpingspider,8.77e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Cicadidae,Cicada,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliapectoralis,Open-litterRainbow-skink,0.002141995,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Salticidae,Jumpingspider,8.77e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Cicadidae,Cicada,0.0004626709,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliaschmeltzii,RobustRainbow-skink,0.002141995,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusplagiocephalus,Callose-palmedShinning-skink,0.0015615143,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusplagiocephalus,Callose-palmedShinning-skink,0.0015615143,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusplagiocephalus,Callose-palmedShinning-skink,0.0015615143,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusplagiocephalus,Callose-palmedShinning-skink,0.0015615143,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliajarnoldae,LinedRainbow-skink,0.0010967014,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliajarnoldae,LinedRainbow-skink,0.0010967014,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliajarnoldae,LinedRainbow-skink,0.0010967014,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliajarnoldae,LinedRainbow-skink,0.0010967014,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliamunda,Shaded-litterRainbow-skink,0.0010967014,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliamunda,Shaded-litterRainbow-skink,0.0010967014,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliamunda,Shaded-litterRainbow-skink,0.0010967014,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Carliamunda,Shaded-litterRainbow-skink,0.0010967014,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusvirgatus,Cream-stripedShinning-skink,0.0010967014,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusvirgatus,Cream-stripedShinning-skink,0.0010967014,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusvirgatus,Cream-stripedShinning-skink,0.0010967014,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Cryptoblepharusvirgatus,Cream-stripedShinning-skink,0.0010967014,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Morethiataeniopleura,North-easternFiretailSkink,0.0007347043,Isoptera,Termites,1.98e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Morethiataeniopleura,North-easternFiretailSkink,0.0007347043,Pinophilussp.,RoveBeetle,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Morethiataeniopleura,North-easternFiretailSkink,0.0007347043,Formicidae,Ants,2.96e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Morethiataeniopleura,North-easternFiretailSkink,0.0007347043,Glossata,Moth,3.76e-05,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anatisocellata,Coleoptera;beetle,1.05e-05,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anatisocellata,Coleoptera;beetle,1.05e-05,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anatisocellata,Coleoptera;beetle,1.05e-05,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Anatisocellata,Coleoptera;beetle,1.05e-05,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Adaliadecempunctata,Coleoptera;beetle,1.32e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Adaliadecempunctata,Coleoptera;beetle,1.32e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Adaliadecempunctata,Coleoptera;beetle,1.32e-06,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Adaliadecempunctata,Coleoptera;beetle,1.32e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Adaliabipunctata,Coleoptera;beetle,1.56e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Adaliabipunctata,Coleoptera;beetle,1.56e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Adaliabipunctata,Coleoptera;beetle,1.56e-06,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Adaliabipunctata,Coleoptera;beetle,1.56e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),AbaxparellelopipedusC,Coleoptera;beetle,0.0001084985,Sitonaregensteinensis,Coleoptera;beetle,1.56e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),AbaxparellelopipedusC,Coleoptera;beetle,0.0001084985,Phytodectaolivacea,Lepidoptera;mothsandbutterflies,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Heterocordylustibialis,Hemiptera,2.08e-06,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Heterocordylustibialis,Hemiptera,2.08e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Heterocordylustibialis,Hemiptera,2.08e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Heterocordylustibialis,Hemiptera,2.08e-06,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Heterocordylustibialis,Hemiptera,2.08e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Xysticuscristatus,Araneapredator,3.7e-06,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,No,Ambush,NA
Broseetal(2005),Xysticuscristatus,Araneapredator,4.71e-06,Heterocordylustibialis,Hemiptera;truebug,2.08e-06,Air,Bottom,No,Ambush,NA
Broseetal(2005),Xysticuscristatus,Araneapredator,3.7e-06,Leucopteraspartifoliella,Lepidoptera;mothsandbutterflies,1.95e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Xysticuscristatus,Araneapredator,3.7e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Xysticuscristatus,Araneapredator,3.7e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Xantholinuslinearis,Coleoptera;beetle,7.23e-06,Sitonaregensteinensis,Coleoptera;beetle,1.56e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Propyleaquatuordecimpunctata,Coleoptera;beetle,1.1e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Propyleaquatuordecimpunctata,Coleoptera;beetle,1.1e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Propyleaquatuordecimpunctata,Coleoptera;beetle,1.1e-06,\Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Propyleaquatuordecimpunctata,Coleoptera;beetle,1.1e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Pisauramirabilis,Araneae;spider,4.22e-05,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Pisauramirabilis,Araneae;spider,4.22e-05,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Philonthuspolitus,Coleoptera;beetle,3.15e-05,Sitonaregensteinensis,Coleoptera;beetle,1.56e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Philodromusaureloluscaespiticolis,Araneae;spider,2.14e-06,Leucopteraspartifoliella,Lepidoptera;mothsandbutterflies,1.95e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Philodromusaureloluscaespiticolis,Araneae;spider,2.14e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Philodromusaureloluscaespiticolis,Araneae;spider,2.14e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Metasegmentata,Araneae;spider,4.71e-06,Leucopteraspartifoliella,Lepidoptera;mothsandbutterflies,1.95e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Metasegmentata,Araneae;spider,4.71e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Metasegmentata,Araneae;spider,4.71e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Lyniphiatriangularis,Araneae;spider,2.85e-06,Heterocordylustibialis,Hemiptera;truebug,2.08e-06,Air,Bottom,No,Ambush,NA
Broseetal(2005),Lyniphiatriangularis,Araneae;spider,2.85e-06,Leucopteraspartifoliella,Lepidoptera;mothsandbutterflies,1.95e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Lyniphiatriangularis,Araneae;spider,2.85e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Lyniphiatriangularis,Araneae;spider,2.85e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Ilyobatesnigricollis,Coleoptera;beetle,9.04e-07,Sitonaregensteinensis,Coleoptera;beetle,1.56e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Harpulusrubripes,Coleoptera;beetle,1.47e-05,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Leucopteraspartifoliella,Lepidoptera;mothsandbutterflies,1.95e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Forficulaauricularia,Dermaptera,2.61e-05,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Exochomusquadripustulatus,Coleoptera;beetle,1.1e-06,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Exochomusquadripustulatus,Coleoptera;beetle,1.1e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Evarchaarcuata,Araneae;spider,3.7e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Evarchaarcuata,Araneae;spider,3.7e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Coccinellaseptempunctata,Coleoptera;beetle,4.93e-06,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Coccinellaseptempunctata,Coleoptera;beetle,4.93e-06,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Coccinellaseptempunctata,Coleoptera;beetle,4.93e-06,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Coccinellaseptempunctata,Coleoptera;beetle,4.93e-06,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Araneusdiadematus,Araneae;spider,2.96e-05,Heterocordylustibialis,Hemiptera;truebug,2.08e-06,Air,Bottom,No,Ambush,NA
Broseetal(2005),Araneusdiadematus,Araneae;spider,2.96e-05,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Araneusdiadematus,Araneae;spider,2.96e-05,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,No,Ambush,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Heterocordylustibialis,Hemiptera;truebug,2.08e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Arytainagenistae,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Arytainaspartii,Homoptera,2.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Aphissarathamni,Homoptera,3.3e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Anthocorissarothamni,Hemiptera,8.33e-07,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Bottom,No,Capture,NA
Broseetal(2005),Aystisbaccarum,Acarina;mite,1.98e-08,Phytodectaolivacea,Coleoptera;beetle,1.02e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Aystisbaccarum,Acarina;mite,1.98e-08,Heterocordylustibialis,Hemiptera;truebug,2.08e-06,Air,Bottom,Yes,NA,NA
Broseetal(2005),Aystisbaccarum,Acarina;mite,1.98e-08,Bruchidiusater,Coleoptera;beetle,3.68e-07,Air,Bottom,Yes,NA,NA
Broseetal(2005),Parusmajor,Bird,0.047021074,Halystinusobscurus,Coleoptera;beetle,5.78e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Parusmajor,Bird,0.047021074,Phoeophthorusrhododactylus,Coleoptera;beetle,7.02e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Halystinusobscurus,Coleoptera;beetle,5.78e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Phoeophthorusrhododactylus,Coleoptera;beetle,7.02e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Arytainagenistae,Homoptera,2.68e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Arytainaspartii,Homoptera,2.68e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Aphissarathamni,Homoptera,3.3e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Paruscaeruleus,Bird,0.0260616531,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Fringillacoelebs,Bird,0.0607740206,Arytainagenistae,Homoptera,2.68e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Fringillacoelebs,Bird,0.0607740206,Arytainaspartii,Homoptera,2.68e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Fringillacoelebs,Bird,0.0607740206,Aphissarathamni,Homoptera,3.3e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Fringillacoelebs,Bird,0.0607740206,Acyrthosiphonspartii,Homoptera,1.37e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Acaripred,NA,1e-08,Acariphyto,NA,1e-08,Air,Bottom,Yes,NA,NA
Broseetal(2005),Acaripred,NA,1e-08,Poduromorpha,NA,1e-08,Air,Bottom,Yes,NA,NA
Broseetal(2005),Acaripred,NA,1e-08,Sminthuridae,NA,1e-08,Air,Bottom,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Lemamelanopus(L.),NA,2.8e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Limnobarisdolorosa(Goeze;1777),NA,4.6e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Agriotessp,NA,3.1e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Calliphoridae,NA,3.1e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Cecidomyiidae,NA,2e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Ceratopogonidae,NA,3.67e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Chironomidae,NA,8.41e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Chloropidae,NA,6.15e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,DolichopusnubiliusMeigen;1924,NA,9e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Empididae,NA,2e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Ephydridae,NA,2e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Muscidaeflor,NA,4.75e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Muscidaecopro,NA,4.75e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Phoridae,NA,4e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Rhinophoridae,NA,6e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Sarcophagidae,NA,9e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Swammerdamellabrevicornis(Meigen;1830),NA,5e-08,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Sciaridae,NA,2.49e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Limniapaludicola(Elberg),NA,1.2e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Pherbinacoryleti(Fallﾎn),NA,3.4e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Sepedonspinipes(Scopoli),NA,4.3e-06,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Sphaerocidae,NA,1.54e-07,Air,Column,Yes,NA,NA
Broseetal(2005),Aeshnasp,NA,8.16e-05,Nemoteluspantherinus(L.;1758),NA,6e-07,Air,Column,Yes,NA,NA
